Row ID,Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Year,Month,Day of Week,Month Name,OID_Number,Profit Margin (%),Avg Price,Discount Level,Profit Category
108,EMEA-2023-119004,2023-11-24,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,SMB,Site Analytics,ECNQ9AS54S,27.992,1,0.2,2.0994,2023,11,Friday,November,119004,7.5,27.992,Low (0–20%),Profit
109,EMEA-2023-119004,2023-11-24,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,SMB,ChatBot Plugin,D0H5JTRD3R,3.304,1,0.2,1.0738,2023,11,Friday,November,119004,32.50000000000001,3.304,Low (0–20%),Profit
110,APJ-2021-129476,2021-10-15,Australia,Canberra,APJ,ANZ,Nissan Motor,1098,Transportation,ENTERPRISE,Data Smasher,OG63K8FFP9,339.96,5,0.2,67.992,2021,10,Friday,October,129476,20.000000000000004,67.99199999999999,Low (0–20%),Profit
111,EMEA-2023-146780,2023-12-26,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,STRATEGIC,SaaS Connector Pack,E5KT4VQ59T,41.96,2,0.0,10.9096,2023,12,Tuesday,December,146780,25.999999999999996,20.98,No Discount,Profit
112,EMEA-2022-128867,2022-11-04,Netherlands,The Hague,EMEA,EU-WEST,Walmart,1096,Retail,SMB,ChatBot Plugin,FDKOX22CWX,75.96,2,0.0,22.788,2022,11,Friday,November,128867,30.000000000000004,37.98,No Discount,Profit
113,EMEA-2022-128867,2022-11-04,Netherlands,The Hague,EMEA,EU-WEST,Walmart,1096,Retail,SMB,ContactMatcher,OAF6MA4XZ7,27.24,6,0.0,13.3476,2022,11,Friday,November,128867,49.00000000000001,4.54,No Discount,Profit
114,AMER-2020-115259,2020-08-25,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,Storage,1DRXSUGWY6,40.096,14,0.2,14.5348,2020,8,Tuesday,August,115259,36.25000000000001,2.864,Low (0–20%),Profit
115,AMER-2020-115259,2020-08-25,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,U9IXLQYDG8,4.72,2,0.2,1.652,2020,8,Tuesday,August,115259,35.0,2.36,Low (0–20%),Profit
116,AMER-2020-115259,2020-08-25,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,Support,NGH6JD32CX,23.976,3,0.2,7.4925,2020,8,Tuesday,August,115259,31.25,7.992,Low (0–20%),Profit
117,AMER-2020-115259,2020-08-25,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,QHG92H9NGL,130.464,6,0.2,44.0316,2020,8,Tuesday,August,115259,33.75,21.744,Low (0–20%),Profit
118,AMER-2021-110457,2021-03-02,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,ContactMatcher,EHVU0FM6IP,787.53,3,0.0,165.3813,2021,3,Tuesday,March,110457,21.000000000000004,262.51,No Discount,Profit
119,EMEA-2021-136476,2021-04-05,South Africa,Cape Town,EMEA,MEA,Gazprom,1027,Energy,STRATEGIC,ContactMatcher,VKTELEXOAJ,157.794,1,0.7,-115.7156,2021,4,Monday,April,136476,-73.33333333333333,157.794,High (>30%),Loss
120,APJ-2022-103730,2022-06-13,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,YWZAV09L95,47.04,3,0.0,18.3456,2022,6,Monday,June,103730,39.0,15.68,No Discount,Profit
121,APJ-2022-103730,2022-06-13,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,ContactMatcher,6HDH2X5C4Q,30.84,4,0.0,13.878,2022,6,Monday,June,103730,45.0,7.71,No Discount,Profit
122,APJ-2022-103730,2022-06-13,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,UFK94J59ZU,226.56,6,0.0,63.4368,2022,6,Monday,June,103730,27.999999999999996,37.76,No Discount,Profit
123,APJ-2022-103730,2022-06-13,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack - Gold,ESTJDHFQQJ,115.02,9,0.0,51.759,2022,6,Monday,June,103730,45.0,12.78,No Discount,Profit
124,APJ-2022-103730,2022-06-13,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Site Analytics,10H4K5XYCK,68.04,7,0.0,19.7316,2022,6,Monday,June,103730,28.999999999999996,9.72,No Discount,Profit
125,APJ-2020-152030,2020-12-26,Japan,Tokyo,APJ,JAPN,Fedex,1036,Transportation,ENTERPRISE,FinanceHub,CL5Z5BO4AX,600.558,3,0.3,-8.5794,2020,12,Saturday,December,152030,-1.4285714285714286,200.186,Medium (20–30%),Loss
126,APJ-2020-134614,2020-09-20,Australia,Geelong,APJ,ANZ,Tesco,1059,Retail,SMB,ContactMatcher,NR9RLNIDDN,617.7,6,0.5,-407.682,2020,9,Sunday,September,134614,-66.0,102.95,High (>30%),Loss
127,AMER-2023-107272,2023-11-06,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,VQ46SD57ZS,2.388,2,0.7,-1.8308,2023,11,Monday,November,107272,-76.66666666666667,1.194,High (>30%),Loss
128,AMER-2023-107272,2023-11-06,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Marketing Suite - Gold,D0E36MWJEW,243.992,7,0.2,30.499,2023,11,Monday,November,107272,12.5,34.856,Low (0–20%),Profit
129,AMER-2022-125969,2022-11-07,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,ENTERPRISE,FinanceHub,JJPL720VAS,81.424,2,0.2,-9.1602,2022,11,Monday,November,125969,-11.249999999999998,40.712,Low (0–20%),Loss
130,AMER-2022-125969,2022-11-07,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,ENTERPRISE,SaaS Connector Pack,8YKVWCUJ4E,238.56,3,0.0,26.2416,2022,11,Monday,November,125969,10.999999999999998,79.52,No Discount,Profit
131,AMER-2023-164147,2023-02-03,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,STRATEGIC,Site Analytics,6JGGI7ZZ6I,59.97,5,0.4,-11.994,2023,2,Friday,February,164147,-20.0,11.994,High (>30%),Loss
132,AMER-2023-164147,2023-02-03,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,STRATEGIC,Support,EDMREQV8TS,78.304,2,0.2,29.364,2023,2,Friday,February,164147,37.5,39.152,Low (0–20%),Profit
133,AMER-2023-164147,2023-02-03,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,STRATEGIC,Storage,7WHCO2BFB0,21.456,9,0.2,6.9732,2023,2,Friday,February,164147,32.5,2.384,Low (0–20%),Profit
134,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,Support,PWIULJAE51,20.04,3,0.0,9.6192,2022,10,Friday,October,145583,48.0,6.68,No Discount,Profit
135,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,Support,QBAIA88519,35.44,1,0.0,16.6568,2022,10,Friday,October,145583,47.0,35.44,No Discount,Profit
136,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,ChatBot Plugin,QIH1351ZN7,11.52,4,0.0,3.456,2022,10,Friday,October,145583,30.0,2.88,No Discount,Profit
137,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,Storage,FLGFDQI1YW,4.02,2,0.0,1.9698,2022,10,Friday,October,145583,49.00000000000001,2.01,No Discount,Profit
138,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,ContactMatcher,QVAV46CVJD,76.176,3,0.2,26.6616,2022,10,Friday,October,145583,35.0,25.392,Low (0–20%),Profit
139,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,Support,2MI0QUU74R,65.88,6,0.0,18.4464,2022,10,Friday,October,145583,28.000000000000004,10.979999999999999,No Discount,Profit
140,AMER-2022-145583,2022-10-14,United States,Aurora,AMER,NAMER,Cvs Health,1026,Retail,SMB,SaaS Connector Pack,6LLWK12W7K,43.12,14,0.0,20.6976,2022,10,Friday,October,145583,48.00000000000001,3.0799999999999996,No Discount,Profit
141,EMEA-2022-110366,2022-09-06,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,STRATEGIC,SaaS Connector Pack,V01FLYWRJH,82.8,2,0.2,10.35,2022,9,Tuesday,September,110366,12.5,41.4,Low (0–20%),Profit
142,AMER-2023-106180,2023-09-19,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,STRATEGIC,ChatBot Plugin,CDKV85SBFW,8.82,3,0.0,2.3814,2023,9,Tuesday,September,106180,27.0,2.94,No Discount,Profit
143,AMER-2023-106180,2023-09-19,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,STRATEGIC,SaaS Connector Pack - Gold,9DJHDYHRR3,10.86,3,0.0,5.1042,2023,9,Tuesday,September,106180,47.0,3.6199999999999997,No Discount,Profit
144,AMER-2023-106180,2023-09-19,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,STRATEGIC,Support,ZSB20RNZ0A,143.7,3,0.0,68.976,2023,9,Tuesday,September,106180,48.00000000000001,47.9,No Discount,Profit
145,EMEA-2023-155376,2023-12-23,Poland,Warsaw,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,67FK6GLSC1,839.43,3,0.0,218.2518,2023,12,Saturday,December,155376,26.0,279.81,No Discount,Profit
146,AMER-2021-110744,2021-09-07,United States,Newark,AMER,NAMER,Amerisourcebergen,1007,Healthcare,SMB,Marketing Suite - Gold,G4R1FFNPGO,671.93,7,0.0,20.1579,2021,9,Tuesday,September,110744,3.0000000000000004,95.99,No Discount,Profit
147,AMER-2020-110072,2020-10-22,Mexico,Monterrey,AMER,LATAM,Toyota Motor,1087,Manufacturing,ENTERPRISE,SaaS Connector Pack,BHODKJ9L3G,93.888,4,0.2,12.9096,2020,10,Thursday,October,110072,13.749999999999998,23.472,Low (0–20%),Profit
148,EMEA-2022-114489,2022-12-06,Italy,Rome,EMEA,EU,Walmart,1096,Retail,STRATEGIC,Site Analytics,NKEP466WY8,384.45,11,0.0,103.8015,2022,12,Tuesday,December,114489,27.0,34.949999999999996,No Discount,Profit
149,EMEA-2022-114489,2022-12-06,Italy,Rome,EMEA,EU,Walmart,1096,Retail,STRATEGIC,Site Analytics,KAMRWAU3DC,149.97,3,0.0,5.9988,2022,12,Tuesday,December,114489,4.0,49.99,No Discount,Profit
150,EMEA-2022-114489,2022-12-06,Italy,Rome,EMEA,EU,Walmart,1096,Retail,STRATEGIC,FinanceHub,DA45FHG7IC,1951.84,8,0.0,585.552,2022,12,Tuesday,December,114489,30.000000000000004,243.98,No Discount,Profit
151,EMEA-2022-114489,2022-12-06,Italy,Rome,EMEA,EU,Walmart,1096,Retail,STRATEGIC,ContactMatcher,1E78QQ5K6O,171.55,5,0.0,80.6285,2022,12,Tuesday,December,114489,47.0,34.31,No Discount,Profit
152,AMER-2022-158834,2022-03-14,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,ENTERPRISE,OneView,J54ZE9BY16,157.92,5,0.2,17.766,2022,3,Monday,March,158834,11.25,31.583999999999996,Low (0–20%),Profit
153,AMER-2022-158834,2022-03-14,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,ENTERPRISE,Site Analytics,0FXOEDG6KC,203.184,2,0.2,15.2388,2022,3,Monday,March,158834,7.5,101.592,Low (0–20%),Profit
154,AMER-2021-124919,2021-05-31,United States,Chicago,AMER,NAMER,Engie,1062,Energy,STRATEGIC,Support,S92H6S89SR,58.38,7,0.0,26.271,2021,5,Monday,May,124919,45.0,8.34,No Discount,Profit
155,AMER-2021-124919,2021-05-31,United States,Chicago,AMER,NAMER,Engie,1062,Energy,STRATEGIC,Support,VDD4JQGM6P,105.52,4,0.0,48.5392,2021,5,Monday,May,124919,46.0,26.38,No Discount,Profit
156,AMER-2021-124919,2021-05-31,United States,Chicago,AMER,NAMER,Engie,1062,Energy,STRATEGIC,Marketing Suite - Gold,O0V9LVLHM9,80.88,6,0.0,21.0288,2021,5,Monday,May,124919,26.0,13.479999999999999,No Discount,Profit
157,AMER-2021-118948,2021-05-28,Canada,Toronto,AMER,NAMER,Honhai Precision Industry,1033,Tech,ENTERPRISE,ChatBot Plugin,DTGE25IIR8,6.63,3,0.0,1.7901,2021,5,Friday,May,118948,27.0,2.21,No Discount,Profit
158,AMER-2020-104269,2020-03-01,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,TJX5D1WJAN,457.568,2,0.2,51.4764,2020,3,Sunday,March,104269,11.25,228.784,Low (0–20%),Profit
159,APJ-2022-114104,2022-11-21,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,FinanceHub,BK3X5F0PUA,14.62,2,0.0,6.8714,2022,11,Monday,November,114104,47.0,7.31,No Discount,Profit
160,APJ-2022-114104,2022-11-21,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,Site Analytics,J25V5NH84Z,944.93,7,0.0,236.2325,2022,11,Monday,November,114104,25.0,134.98999999999998,No Discount,Profit
161,AMER-2022-162733,2022-05-12,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,LG6VGH3BOI,5.98,1,0.0,2.691,2022,5,Thursday,May,162733,44.99999999999999,5.98,No Discount,Profit
162,EMEA-2021-119697,2021-12-28,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,5F3WHT5RA1,54.384,2,0.2,1.3596,2021,12,Tuesday,December,119697,2.5,27.192,Low (0–20%),Profit
163,APJ-2022-154508,2022-11-17,New Zealand,Wellington,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5,0.0,13.348,2022,11,Thursday,November,154508,47.0,5.68,No Discount,Profit
164,AMER-2022-113817,2022-11-08,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,TFQC77D8N3,27.68,2,0.2,9.688,2022,11,Tuesday,November,113817,35.0,13.84,Low (0–20%),Profit
165,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,A4ICDCT3PN,9.936,3,0.2,2.7324,2020,9,Tuesday,September,139892,27.500000000000004,3.312,Low (0–20%),Profit
166,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,SKNAWPG4VV,8159.952,8,0.4,-1359.992,2020,9,Tuesday,September,139892,-16.666666666666664,1019.994,High (>30%),Loss
167,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,SEXCB4230J,275.928,3,0.2,-58.6347,2020,9,Tuesday,September,139892,-21.250000000000004,91.976,Low (0–20%),Loss
168,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,HJ54J056IV,1740.06,9,0.3,-24.858,2020,9,Tuesday,September,139892,-1.4285714285714286,193.34,Medium (20–30%),Loss
169,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,CFBWJVG2BK,32.064,6,0.2,6.8136,2020,9,Tuesday,September,139892,21.25,5.344,Low (0–20%),Profit
170,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,J7LMIXWBED,177.98,5,0.8,-453.849,2020,9,Tuesday,September,139892,-255.00000000000003,35.596,High (>30%),Loss
171,APJ-2020-139892,2020-09-08,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,DVK6SPA4L5,143.976,3,0.2,8.9985,2020,9,Tuesday,September,139892,6.25,47.992,Low (0–20%),Profit
172,AMER-2020-118962,2020-08-05,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,KXGXCS33MA,20.94,3,0.0,9.8418,2020,8,Wednesday,August,118962,46.99999999999999,6.98,No Discount,Profit
173,AMER-2020-118962,2020-08-05,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,C15MBHGL0V,110.96,2,0.0,53.2608,2020,8,Wednesday,August,118962,48.00000000000001,55.48,No Discount,Profit
174,AMER-2020-118962,2020-08-05,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,2IIYIRAN77,340.144,7,0.2,21.259,2020,8,Wednesday,August,118962,6.25,48.592,Low (0–20%),Profit
175,APJ-2020-100853,2020-09-14,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,STRATEGIC,OneView,BTUYY86TIA,52.448,2,0.8,-131.12,2020,9,Monday,September,100853,-250.0,26.224,High (>30%),Loss
176,APJ-2020-100853,2020-09-14,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,STRATEGIC,FinanceHub,XDWUW8RSHO,20.16,4,0.2,6.552,2020,9,Monday,September,100853,32.49999999999999,5.04,Low (0–20%),Profit
177,APJ-2023-152366,2023-04-22,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,SMB,OneView,E5I8NPOZ23,97.264,4,0.8,-243.16,2023,4,Saturday,April,152366,-250.0,24.316,High (>30%),Loss
178,AMER-2021-101511,2021-11-21,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,FinanceHub,4LUEG1NV67,396.802,7,0.3,-11.3372,2021,11,Sunday,November,101511,-2.8571428571428568,56.686,Medium (20–30%),Loss
179,AMER-2021-101511,2021-11-21,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,Support,BDOF6TD87A,15.88,5,0.2,-3.7715,2021,11,Sunday,November,101511,-23.75,3.176,Low (0–20%),Loss
180,EMEA-2021-137225,2021-12-15,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,ENTERPRISE,ChatBot Plugin,EIA2KSQB01,3.28,1,0.0,1.4104,2021,12,Wednesday,December,137225,43.00000000000001,3.28,No Discount,Profit
181,APJ-2020-166191,2020-12-05,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,STRATEGIC,Marketing Suite - Gold,XYUSCHN0YH,24.816,2,0.2,1.8612,2020,12,Saturday,December,166191,7.5,12.408,Low (0–20%),Profit
182,APJ-2020-166191,2020-12-05,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,STRATEGIC,Data Smasher,CDSZP4EX56,408.744,7,0.2,76.6395,2020,12,Saturday,December,166191,18.749999999999996,58.392,Low (0–20%),Profit
183,EMEA-2020-158274,2020-11-19,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,ENTERPRISE,Site Analytics,9ZGSKXMP33,503.96,4,0.0,131.0296,2020,11,Thursday,November,158274,26.0,125.99,No Discount,Profit
184,EMEA-2020-158274,2020-11-19,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,ENTERPRISE,Site Analytics,7LN8FFMCQN,149.95,5,0.0,41.986,2020,11,Thursday,November,158274,28.000000000000004,29.99,No Discount,Profit
185,EMEA-2020-158274,2020-11-19,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,ENTERPRISE,Data Smasher,9BP0PZ49A6,29.0,2,0.0,7.25,2020,11,Thursday,November,158274,25.0,14.5,No Discount,Profit
186,EMEA-2022-105018,2022-11-29,Saudi Arabia,Riyadh,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,VIVST6IECE,7.16,2,0.0,3.4368,2022,11,Tuesday,November,105018,48.0,3.58,No Discount,Profit
187,AMER-2020-123260,2020-08-26,United States,Raleigh,AMER,NAMER,At&T,1010,Communications,ENTERPRISE,Data Smasher,60NLL1G4W3,176.8,8,0.0,22.984,2020,8,Wednesday,August,123260,13.0,22.1,No Discount,Profit
188,APJ-2022-157000,2022-07-17,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,STRATEGIC,Marketing Suite - Gold,YAJHZP6TYE,37.224,3,0.2,3.7224,2022,7,Sunday,July,157000,10.0,12.408,Low (0–20%),Profit
189,APJ-2022-157000,2022-07-17,Japan,Saitama,APJ,JAPN,Carrefour,1048,Retail,STRATEGIC,Support,RO9E64T0VF,20.016,3,0.2,6.255,2022,7,Sunday,July,157000,31.25,6.672,Low (0–20%),Profit
190,EMEA-2021-102281,2021-10-12,United Kingdom,London,EMEA,UKIR,Honhai Precision Industry,1033,Tech,ENTERPRISE,Marketing Suite,7LL8W4OBLM,899.136,4,0.2,112.392,2021,10,Tuesday,October,102281,12.5,224.784,Low (0–20%),Profit
191,EMEA-2021-102281,2021-10-12,United Kingdom,London,EMEA,UKIR,Honhai Precision Industry,1033,Tech,ENTERPRISE,Site Analytics,6BI7IE0TFH,71.76,6,0.0,20.0928,2021,10,Tuesday,October,102281,27.999999999999996,11.96,No Discount,Profit
192,EMEA-2021-102281,2021-10-12,United Kingdom,London,EMEA,UKIR,Honhai Precision Industry,1033,Tech,ENTERPRISE,Support,QY481QSIUX,51.84,8,0.0,24.8832,2021,10,Tuesday,October,102281,47.99999999999999,6.48,No Discount,Profit
193,EMEA-2021-102281,2021-10-12,United Kingdom,London,EMEA,UKIR,Honhai Precision Industry,1033,Tech,ENTERPRISE,Marketing Suite,L0NREOWV2Y,626.352,3,0.2,46.9764,2021,10,Tuesday,October,102281,7.5,208.784,Low (0–20%),Profit
194,EMEA-2021-102281,2021-10-12,United Kingdom,London,EMEA,UKIR,Honhai Precision Industry,1033,Tech,ENTERPRISE,ChatBot Plugin,CQ58E3SHEY,19.9,5,0.0,6.567,2021,10,Tuesday,October,102281,33.0,3.9799999999999995,No Discount,Profit
195,AMER-2021-131457,2021-10-31,United States,Providence,AMER,NAMER,Allstate,1003,Finance,STRATEGIC,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7,0.0,6.7116,2021,10,Sunday,October,131457,47.0,2.04,No Discount,Profit
196,AMER-2020-140004,2020-03-21,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.408,2,0.2,1.2038,2020,3,Saturday,March,140004,16.249999999999996,3.704,Low (0–20%),Profit
197,AMER-2020-140004,2020-03-21,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.048,3,0.2,1.5876,2020,3,Saturday,March,140004,26.249999999999996,2.016,Low (0–20%),Profit
198,AMER-2023-107720,2023-11-07,Argentina,Córdoba,AMER,LATAM,Bmw,1039,Manufacturing,ENTERPRISE,Marketing Suite - Gold,HVCAY62Q3B,46.26,3,0.0,12.0276,2023,11,Tuesday,November,107720,26.0,15.42,No Discount,Profit
199,EMEA-2023-124303,2023-07-07,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,STRATEGIC,ContactMatcher,YST0N15YFB,2.946,2,0.7,-2.2586,2023,7,Friday,July,124303,-76.66666666666666,1.473,High (>30%),Loss
200,EMEA-2023-124303,2023-07-07,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,STRATEGIC,Support,9BA74E75KZ,16.056,3,0.2,5.8203,2023,7,Friday,July,124303,36.24999999999999,5.352,Low (0–20%),Profit
201,AMER-2023-105074,2023-06-25,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,WMPYGW9GUM,21.744,3,0.2,6.795,2023,6,Sunday,June,105074,31.25,7.248,Low (0–20%),Profit
202,EMEA-2020-133690,2020-08-03,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,ME0EJQS2AL,218.75,2,0.5,-161.875,2020,8,Monday,August,133690,-74.0,109.375,High (>30%),Loss
203,EMEA-2020-133690,2020-08-03,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,W10QUN44Q0,2.6,1,0.2,0.2925,2020,8,Monday,August,133690,11.249999999999998,2.6,Low (0–20%),Profit
204,APJ-2023-116701,2023-12-18,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,TRYXBPE9IT,66.284,2,0.8,-178.9668,2023,12,Monday,December,116701,-270.0,33.142,High (>30%),Loss
205,EMEA-2023-126382,2023-06-04,South Africa,Cape Town,EMEA,MEA,Samsung Electronics,1015,Tech,STRATEGIC,SaaS Connector Pack,4JNB5H5I6P,35.168,7,0.2,9.6712,2023,6,Sunday,June,126382,27.500000000000004,5.024,Low (0–20%),Profit
206,AMER-2023-108329,2023-12-10,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,MAJOAVO5S2,444.768,4,0.2,44.4768,2023,12,Sunday,December,108329,10.0,111.192,Low (0–20%),Profit
207,AMER-2023-135860,2023-12-02,Brazil,Rio De Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,21Q2C6A2U2,83.92,4,0.0,5.8744,2023,12,Saturday,December,135860,6.999999999999999,20.98,No Discount,Profit
208,AMER-2023-135860,2023-12-02,Brazil,Rio De Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,ESRJ5V8B4Y,131.98,2,0.0,35.6346,2023,12,Saturday,December,135860,27.0,65.99,No Discount,Profit
209,AMER-2023-135860,2023-12-02,Brazil,Rio De Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,RAHUEV7ULW,15.92,4,0.0,7.4824,2023,12,Saturday,December,135860,47.0,3.98,No Discount,Profit
210,AMER-2023-135860,2023-12-02,Brazil,Rio De Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Storage,R7KN7FTL9U,52.29,9,0.0,16.2099,2023,12,Saturday,December,135860,31.000000000000007,5.81,No Discount,Profit
211,AMER-2023-135860,2023-12-02,Brazil,Rio De Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,H5770QZB5X,91.99,1,0.0,3.6796,2023,12,Saturday,December,135860,4.000000000000001,91.99,No Discount,Profit
212,APJ-2021-101007,2021-02-09,Japan,Aichi,APJ,JAPN,Toyota Motor,1087,Manufacturing,STRATEGIC,Data Smasher,0EAXVHIBR6,20.8,2,0.2,6.5,2021,2,Tuesday,February,101007,31.25,10.4,Low (0–20%),Profit
213,AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,STRATEGIC,FinanceHub,Q6MLHV1D9D,23.68,2,0.2,8.88,2021,1,Saturday,January,146262,37.50000000000001,11.84,Low (0–20%),Profit
214,AMER-2021-146262,2021-01-02,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,STRATEGIC,Marketing Suite,MU9RVQO7BD,452.45,5,0.5,-244.323,2021,1,Saturday,January,146262,-54.0,90.49,High (>30%),Loss
